Codigo,Nome,CodCurto,PVPBase,PesoBrt,Marca,Familia,NomeXtra,GAMA,Familia,subfamilia,stock
GLR7550,Coluna Bluetooth Grundig GSB 710,GLR7550,"44,90","0,5",GRUNDIG,210,"Barra de Som com 4 alto falantes, streaming de música a partir de telemóvel ou tablet via Bluetooth até 10 m de alcance, 2 x 20 W RMS, efeito de som3D, Subwoofer output, AUX input, Medidas: 99 x 9 x7 cm, Cor Branco.",IMAGEM E SOM,EQUIPAMENTOS AUDIO,OUTRO HI-FI,sim
GLR7540,Coluna Bluetooth Grundig GSB 720,GLR7540,"89,90","0,5",GRUNDIG,210,"Barra de Som com 4 alto falantes, streaming de música a partir de telemóvel ou tablet via Bluetooth até 10 m de alcance, 2 x 20 W RMS, efeito de som3D, Subwoofer output, AUX input, Medidas: 99 x 9 x7 cm, Cor Branco.",IMAGEM E SOM,EQUIPAMENTOS AUDIO,OUTRO HI-FI,sim
GLR7530,Coluna Bluetooth Grundig GSB 730,GLR7530,"129,00","1,7",GRUNDIG,210,"Barra de Som com 4 alto falantes, streaming de música a partir de telemóvel ou tablet via Bluetooth até 10 m de alcance, 2 x 20 W RMS, efeito de som3D, Subwoofer output, AUX input, Medidas: 99 x 9 x7 cm, Cor Branco.",IMAGEM E SOM,EQUIPAMENTOS AUDIO,OUTRO HI-FI,sim
GLR6140,Coluna Bluetooth Grundig GSB 800 Black,GLR6140,"130,00","6,6",GRUNDIG,210,"Barra de Som com 4 alto falantes, streaming de música a partir de telemóvel ou tablet via Bluetooth até 10 m de alcance, 2 x 20 W RMS, efeito de som3D, Subwoofer output, AUX input, Medidas: 99 x 9 x7 cm, Cor Preto.",IMAGEM E SOM,EQUIPAMENTOS AUDIO,OUTRO HI-FI,sim
350086048742,Esquentador Beko B 250 HB,48742,"342,00",18,BEKO,190,Completamente automático | Consumo gás natural - 2.3 | Consumo gás butano - 1.7 | Sistema segurança | Temperaturas 40-65 | Medidas: 63x35x24,GRANDES DOMÉSTICOS,ESQUENTADORES/CALDEIRAS,ESQUENTADORES C/GÁS,sim
350016048658,Fogão Vitrocerâmico Beko FSE 67310 GX,48658,"460,00",45,BEKO,110,4 Vitrocerêmicas | Forno Multifunções (6) | Programador Digital | Inox | Classe: A-10 | 60 x 60 cm,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES - ELÉCTRICOS,sim
350016048656,Fogão Vitrocerâmico Beko FSM 67320 GWS,48656,"435,00",52,BEKO,110,4 Vitrocerêmicas | Forno Multifunções (8) | Classe: A-10 | Programador Digital | Inox | 60 x 60 |Branco,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES - ELÉCTRICOS,sim
350016048659,Fogão Vitrocerâmico Beko FSM 67320 GXS,48659,"495,00",52,BEKO,110,4 Vitrocerêmicas | Forno Multifunções (8) | Classe: A-10 | Programador Digital | Inox | 60 x 60 |Inox,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES - ELÉCTRICOS,sim
350017048648,Fogão Gás Beko CSG 42009 DW,48648,"229,00","49,8",BEKO,110,4 Gás c/ Válvula de Segurança | Forno a Gás | Branco | 50 x 50 cm | Válvula Segurança | Branco,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
350017048623,Fogão Gás Beko CSG 62110 DX,48623,"376,00","50,5",BEKO,110,4 Gás | Forno a Gás | Inox | 60 x 60 | Válvula Segurança,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,não
350017048652,Fogão Gás Beko FSE 62110 DW,48652,"332,00",45,BEKO,110,4 Gás c/ Válvula de Segurança | Forno Multifunções (6) | Branco | Classe: A-10 | 60 x 60 cm,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
350017048649,Fogão Gás Beko FSG 62000 DWL,48649,"284,00",48,BEKO,110,4 Gás c/ Válvula Segurança | Forno a Gás | Branco | 60 x 60 cm,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
350017048650,Fogão Gás Beko FSG 62000 DXL,48650,"308,00","50,5",BEKO,110,4 Gás | Forno a Gás | Inox | 60 x 60 | Válvula Segurança,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
350017048654,Fogão Gás Beko FSG 62110 DWCS,48654,"339,00",51,BEKO,110,4 Gás | Forno a Gás | Branco | 60 x 60 | Válvula Segurança,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,não
350017048640,Fogão Gás Beko GM 15121 DX,48640,"675,00",71,BEKO,110,4 Gás | Forno Eléctico | Inox | 90 x 60 | Válvula Segurança,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
350017048641,Fogão Gás Beko GM 15310 DB,48641,"705,00",71,BEKO,110,4 Gás | Forno Eléctico | Inox | 90 x 60 | Válvula Segurança,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
350013046237,Combinado Beko RCHA 270K20 X,46237,"403,00",69,BEKO,130,Semi No Frost | 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1705 x 540 x 600 ( A x L x P ) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMB.CONVENCIONAIS,não
350013046394,Combinado Beko CN 148220,46394,"670,00",86,BEKO,130,No Frost | 475 L / 426 L (301/125) | 3 gavetas | Classe A+ ( 307 Kwh/ano) | 1945 x 700 x 680 mm ( A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046232,Combinado Beko CN 228121,46232,"411,00",74,BEKO,130,No Frost |295 L / 266 L (176/90) | 3 Gavetas | Classe A+ (324 Kwh/ano) | 1754 x 595 x 600 mm ( A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,não
350013046382,Combinado Beko CN 232121,46382,"438,00",74,BEKO,130,No Frost |320 L / 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,não
350013046181,Combinado Beko CN 232220,46181,"492,00",74,BEKO,130,No Frost |320 L / 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046379,Combinado Beko RCNA 320E21 W,46379,"507,00",74,BEKO,130,No Frost |320 L / 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046380,Combinado Beko RCNA 320E21 X,46380,"528,00",69,BEKO,130,No Frost |320 L / 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046400,Combinado Beko RCNA 320K20 PT,46400,"484,00",86,BEKO,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046386,Combinado Beko RCNA 320K20 W,46386,"438,00",74,BEKO,130,No Frost |320 L / 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046388,Combinado Beko RCNA 320K30 PT,46388,"529,00",86,BEKO,130,No Frost |320 L / 287 L (197/90) | 3 Gavetas | Classe A++ (250 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ) | PVC Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046387,Combinado Beko RCNA 320K30 W,46387,"502,00",74,BEKO,130,No Frost |320 L / 287 L (197/90) | 3 Gavetas | Classe A++ (250 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046399,Combinado Beko RCNA 365E30 ZGB,46399,"660,00",86,BEKO,130,No Frost | 365 L / 318 L (219/99) | 3 gavetas | Dispensador água | Classe A++ | 1853 x 595 x 650 mm ( A x L x P ) | Glass Black,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046398,Combinado Beko RCNA 365E31 DZW,46398,"552,00",86,BEKO,130,No Frost | 365 L / 318 L (219/99) | 3 gavetas | Dispensador água | Classe A++ | 1853 x 595 x 650 mm ( A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046391,Combinado Beko RCNE 520E31 DZX,46391,"757,00",90,BEKO,130,No Frost | 520 L / 450 L (326/124) | 3 gavetas | Dispensador água | Classe A++ | 1915 x 700 x 680 mm ( A x L x P )| Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046393,Combinado Beko RCNE 520E31 W,46393,"689,00",86,BEKO,130,No Frost | 520 L / 450 L (326/124) | 3 gavetas | Classe A++ | 1915 x 700 x 680 mm ( A x L x P )| Branco,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046395,Combinado Beko RCNE 520E31 ZX,46395,"719,00",86,BEKO,130,No Frost | 520 L / 450 L (326/124) | 3 gavetas | Classe A++ | 1915 x 700 x 680 mm ( A x L x P )| Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046384,Combinado Beko RCSA 330K21 W,46384,"389,00",86,BEKO,130,321 L / 295 L (205/90)| 3 Gavetas | Classe A+ | 1853 x 595 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
355013059002,Combinado Grundig GKN 16220,59002,"769,00",92,GRUNDIG,130,No Frost | 400 L / 356 L (257/99) | 3 gavetas | Classe A++ | 2010 x 595 x 650 mm ( A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
355013059001,Combinado Grundig GKN 16220 X,59001,"819,00",92,GRUNDIG,130,No Frost | 400 L / 356 L (257/99) | 3 gavetas | Classe A++ | 2010 x 595 x 650 mm ( A x L x P )  | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
355013059004,Combinado Grundig GKN 16825,59004,"713,00",84,GRUNDIG,130,No Frost | 365 L / 318 L (219/99) | 3 gavetas | Classe A++ | 1853 x 595 x 650 mm ( A x L x P ),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
355013059003,Combinado Grundig GKN 16825 X,59003,"769,00",84,GRUNDIG,130,No Frost | 365 L / 318 L (219/99) | 3 gavetas | Classe A++ | 1853 x 595 x 650 mm ( A x L x P )  | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367063,Combinado Hisense RB299N4AW1,67063,"390,00","57,5",HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367067,Combinado Hisense RB371N4EC2,67067,"491,00","73,5",HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367066,Combinado Hisense RB371N4EW1,67066,"434,00","73,5",HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367068,Combinado Hisense RB400N4BC3,67068,"665,00",83,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367069,Combinado Hisense RB400N4EG2,67069,"560,00",83,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367065,Combinado Hisense RB403N4EC2,67065,"516,00",78,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367060,Combinado Hisense RB403N4EW1,67060,"464,00",78,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
375001367051,Combinado Hisense RD-46WC4SBA/CPA1,67051,"512,00",93,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350013046365,Frigorifico Beko RSSA 290M21 W,46365,"348,00",63,BEKO,130,1 Porta | 320 L  / 278 L | Cooler | Classe A+ | 1510 x 595 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046363,Frigorifico Beko RSSE 265K20 W,46363,"277,00",46,BEKO,130,1 Porta | 260 L / 256 L | Cooler | Classe A+ | 1456 x 540 x 595 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046305,Frigorifico Beko RSSE 415M21 W,46305,"422,00","71,5",BEKO,130,1 Porta | 415 L / 356 L | Cooler | Classe A+ | 1710 x 600 x 650 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046306,Frigorifico Beko RSSE 415M21 X,46306,"465,00",70,BEKO,130,1 Porta | 415 L / 356 L | Cooler | Classe A+ | Inox  | 1715 x 600 x 650 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046234,Frigorífico Beko RSSE 415M23 DW,46234,"478,00",74,BEKO,130,1 Porta | 415 L / 356 L | Cooler | W. Disp.|  Classe A+ | 1710 x 600 x 650 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046767,Frigorifico Beko RSSE 445K21 W,46767,"449,00",70,BEKO,130,1 Porta Cíclico |  445 L / 400 L | Cooler | Classe A+ | 1845 x 595 x 650 mm (A x L x P,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046766,Frigorifico Beko RSSE 445K21 X,46766,"499,00",70,BEKO,130,1 Porta Cíclico |  445 L / 400 L | Cooler | Classe A+ | Inox | 1845 x 595 x 650 mm (A x L x P,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046267,Frigorifico Beko SS 132020,46267,"348,00",63,BEKO,130,1 Porta | 320 L  / 278 L | Cooler | Classe A+ | 1510 x 595 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,não
350013046260,Frigorifico Beko TSE 1282,46260,"220,00","33,5",BEKO,130,1 Porta | 120 L / 114 L (101/13) | Table Top | Classe A+ | 840 x 545 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046261,Frigorifico Beko TSE 1402,46261,"208,00",33,BEKO,130,1 Porta | 135 L / 130 L | Top Larder | Classe A+ | 840 x 545 x 600 (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
375001367013,Frigorifico Hisense RL170D4AW2,67013,"186,00","33,5",HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
375001367018,Frigorifico Hisense RL325D4AW1,67018,"267,00",45,HISENSE,130,"RL325D4AW1, É UM FRIGORIFICO DE 1 PORTA EM BRANCO, ESTÁTICO, COM 250L DE CAPACIDADE ÚTIL TOTAL E CLASSE ENERGÉTICA: A+.",GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
375001367027,Frigorifico Hisense RL475N4BC2,67027,"520,00",80,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
375001367024,Frigorifico Hisense RR125D4AW1,67024,"181,00",27,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
375001367014,Frigorifico Hisense RR154D4AW2,67014,"216,00","33,5",HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
375001367012,Mini Bar Hisense RR-55D4AW1,67012,"115,00",17,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1 PORTA,sim
350013046789,Frigorifico Beko RSNE 445E33 W,46789,"522,00",70,BEKO,130,1 Porta No Frost | 445 L / 375 L | Cooler | Classe A++ | 1845 x 595 x 650 mm (A x L x P,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1P NO FROST,sim
350013046794,Frigorifico Beko RSNE 445E33 X,46794,"559,00",70,BEKO,130,1 Porta No Frost | 445 L / 375 L | Cooler | Inox | Classe A++ | 1845 x 595 x 650 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1P NO FROST,sim
355013059006,Frigorifico Grundig GSN 10720,59006,"713,00",82,GRUNDIG,130,1 Porta No Frost | 445 L / 375 L | Cooler | Inox | Classe A++ | 1845 x 595 x 650 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1P NO FROST,não
375001367028,Frigorifico Hisense RL423N4AW1,67028,"455,00",75,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.1P NO FROST,sim
350013046259,Frigorifico Beko DS 130021,46259,"358,00","56,5",BEKO,130,2 Portas | 300 L / 288 L (215/73) | Classe A+ | 1625 x 595 x 615 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046154,Frigorifico Beko DS 141120,46154,"431,00",73,BEKO,130,2 Portas | 410 L / 400 L (298/102) | Classe A+ | 1725 x 700 x 620 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,não
350013046896,Frigorifico Beko DSA 240K20 X,46896,"329,00",46,BEKO,130,2 Portas | 233 L /228 L (179/49) | Classe A+ | 1458 x 540 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046298,Frigorifico Beko DSA 28020,46298,"304,00",51,BEKO,130,2 Portas | 263 L / 259 L (210/49) | Classe A+  | 1598 x 540 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046297,Frigorifico Beko DSA 28020 S,46297,"334,00",46,BEKO,130,2 Portas | 263 L / 259 L (210/49) | Classe A+  | 1598 x 540 x 600 mm (A x L x P) | Silver,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046308,Frigorifico Beko DSA 28021,46308,"304,00",51,BEKO,130,2 Portas | 263 L / 259 L (210/49) | Classe A+  | 1598 x 540 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046895,Frigorifico Beko RDSA 240K20 W,46895,"286,00",46,BEKO,130,2 Portas | 233 L /228 L (179/49) | Classe A+ | 1458 x 540 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046303,Frigorifico Beko RDSA 310M20,46303,"364,00",60,BEKO,130,2 Portas | 330 L / 318 L (245/73)| Classe A+ | 1740 x 595 x 615 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350013046302,Frigorifico Beko RDSA 310M20 X,46302,"392,00",68,BEKO,130,2 Portas | 330 L / 318 L (245/73)| Classe A+ | 1740 x 595 x 615 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
375001367022,Frigorifico Hisense RT326N4DW1,67022,"419,00",60,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
375001367023,Frigorifico Hisense RT393D4AW1,67023,"330,00",61,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,não
350013046254,Frigorifico Beko DN  156720 DX,46254,"905,00",107,BEKO,130,2 Portas | 410 L | Wat. Disp. |  Classe A+ | 1850 x 740 x 680 (A x L x P) | ,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046793,Frigorifico Beko DN 161220 DX,46793,"1 039,00",118,BEKO,130,No Frost | 611 L / 565 L (426/139) | Dispensador água |  Classe A+ (458 Kwh/ano) | 1820 x 840 x 745 mm ( A x L x P ) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046304,Frigorifico Beko RDNE 350K20 W,46304,"479,00",68,BEKO,130,2 Portas | 330 L | Classe A | No Frost | 1750 x 595 x 600 (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046760,Frigorifico Beko RDNE 455E31 DZW,46760,"665,00",92,BEKO,130,2 Portas | 550 L / 436 L (350/86) | Wat. Disp. |  Classe A+ | 1930 x 700 x 685 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046799,Frigorifico Beko RDNE 455E31 ZX,46799,"719,00",90,BEKO,130,2 Portas | 455 L |  Classe A++ | 1820 x 700 x 680 (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046756,Frigorifico Beko RDNE 455K20 W,46756,"569,00",90,BEKO,130,2 Portas | 455 L |  Classe A+ | 1820 x 700 x 680 (A x L x P) | Branco,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046340,Frigorifico Beko RDNE 535E31 ZX,46340,"739,00",92,BEKO,130,2 Portas | 550 L / 436 L (350/86) |  Classe A+ | 1930 x 700 x 685 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046891,Frigorifico Beko RDNT 230I20 P,46891,"405,00",46,BEKO,130,2 Portas | 230 L /201 L (139/62) Titanium| Classe A+ | 1450 x 540 x 620 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046890,Frigorifico Beko RDNT 230I20 W,46890,"385,00",46,BEKO,130,2 Portas | 230 L /201 L (139/62) | Classe A+ | 1450 x 540 x 620 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046893,Frigorifico Beko RDNT 270I20 P,46893,"465,00",46,BEKO,130,2 Portas | 270 L /241 L (179/62) Titanium| Classe A+ | 1650 x 540 x 610 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046892,Frigorifico Beko RDNT 270I20 W,46892,"429,00",46,BEKO,130,2 Portas | 270 L /241 L (179/62) | Classe A+ | 1650 x 540 x 610 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
375001367021,Frigorifico Hisense RT417N4DW1,67021,"464,00","70,4",HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2P NO FROST,sim
350013046307,Frigorifico SBS Beko GN 1416231 ZX,46307,"1 389,00",125,BEKO,130,SBS 4 portas | No Frost | 560 L | Ice Maker | Classe A++ | 1820 x 920 x 765 (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046346,Frigorifico SBS Beko GN 162320 X,46346,"1 205,00","133,5",BEKO,130,SBS | No Frost | 616 L / 526 L (375/151) | Ice Maker | Classe A+ | 1790 x 920 x 710 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046347,Frigorifico SBS Beko GN 162420 X,46347,"1 269,00",132,BEKO,130,Side By Side | No Frost |616 L / 526 L (375/151) | Ice Maker | Classe A+ (447 Kwh/ano) | 1790 x 920 x 710 mm ( A x L x P ) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046344,Frigorifico SBS Beko GN 162530 X,46344,"1 259,00","133,5",BEKO,130,SBS | No Frost | 616 L / 526 L (375/151) | Ice Maker | Classe A++ | 1790 x 920 x 710 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046343,Frigorifico SBS Beko GN 163121 X,46343,"963,00",124,BEKO,130,SBS | No Frost | 616 L / 526 L (375/151) | Classe A+ | 1780 x 925 x 730 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046348,Frigorifico SBS Beko GN 163220 S,46348,"979,00",125,BEKO,130,SBS | No Frost | 560 L | Wat. Disp. | Classe A+ | 1780 x 925 x 730 (A x L x P) | Silver,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046798,Frigorifico SBS Beko GNE 134630 X,46798,"1 489,00","141,3",BEKO,130,Side By Side | No Frost | 605 L / 540 L (385/155) | 4 portas ( 1 multizona 77 L ) | Ice Maker | Classe A++ (453 Kwh) | 1820 x 920 x 720 mm ( A x L x P ) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350013046758,Frigorifico SBS Beko GNE 60530  DX,46758,"1 375,00",139,BEKO,130,Side By Side | No Frost | 550 L (396/154) | Dispensador de água | Classe A++ (458 kwh/ano) | 1825 x 840 x 745 mm ( A x L x P ) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
355013059000,Frigorifico SBS Grundig GSBS 16820 FX,59000,"1 509,00",123,GRUNDIG,130,SBS | No Frost | 616 L / 526 L (375/151) | Ice Maker | Classe A++ | 1820 x 910 x 720 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
375001367103,Frigorifico SBS Hisense RQ562N4AC1,67103,"929,00",116,HISENSE,130,,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
